,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
14026,2020-08-04 11:50:14,504,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14027,2020-08-04 11:51:06,514,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14028,2020-08-04 11:54:55,543,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14029,2020-08-04 11:55:01,554,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14030,2020-08-04 11:55:11,559,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14031,2020-08-04 11:57:04,593,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14033,2020-08-04 12:00:41,634,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14034,2020-08-04 12:11:41,641,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14035,2020-08-04 12:12:46,648,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14036,2020-08-04 12:15:07,703,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14037,2020-08-04 12:15:56,710,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14038,2020-08-04 12:19:04,743,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14039,2020-08-04 12:23:36,843,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14040,2020-08-04 12:39:08,1440,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14041,2020-08-04 12:42:34,1449,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14043,2020-08-04 12:56:56,1456,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14059,2020-08-04 14:21:55,1549,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14060,2020-08-04 14:22:42,1556,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14064,2020-08-04 14:29:38,1568,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14066,2020-08-04 14:31:08,1578,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14071,2020-08-04 14:45:29,2034,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14074,2020-08-04 14:50:16,2183,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14075,2020-08-04 14:51:15,2205,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14080,2020-08-04 15:21:57,2220,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14081,2020-08-04 15:25:17,2227,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14083,2020-08-04 15:27:35,2238,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14097,2020-08-04 15:50:04,2252,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14101,2020-08-04 15:56:21,2326,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14106,2020-08-04 16:00:11,2359,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14110,2020-08-04 16:03:47,2457,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14111,2020-08-04 16:04:06,2500,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14112,2020-08-04 16:04:18,2511,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14113,2020-08-04 16:04:26,2522,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14118,2020-08-04 16:10:10,3015,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14130,2020-08-04 16:20:09,4014,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14133,2020-08-04 16:30:09,4776,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14134,2020-08-04 16:30:38,4783,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14136,2020-08-04 16:40:12,5176,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14144,2020-08-04 16:50:12,6050,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14150,2020-08-04 17:00:10,7155,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14158,2020-08-04 17:10:11,7726,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14169,2020-08-04 17:20:08,8806,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14174,2020-08-04 17:30:10,9838,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14183,2020-08-04 17:40:10,10685,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14188,2020-08-04 17:47:14,11003,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14194,2020-08-04 17:50:09,11047,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
