,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
14050,2020-08-04 13:54:04,470,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14057,2020-08-04 14:15:52,478,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14063,2020-08-04 14:28:13,497,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14067,2020-08-04 14:35:25,504,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14198,2020-08-04 17:59:08,519,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14477,2020-08-05 10:00:09,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14504,2020-08-05 10:34:51,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14509,2020-08-05 10:40:10,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14517,2020-08-05 10:45:52,53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14521,2020-08-05 10:53:23,64,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14527,2020-08-05 11:00:09,71,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14556,2020-08-05 11:23:59,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14558,2020-08-05 11:30:08,154,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14566,2020-08-05 11:38:19,161,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14576,2020-08-05 12:00:07,169,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14579,2020-08-05 12:04:24,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14583,2020-08-05 12:10:08,255,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14693,2020-08-05 14:10:07,273,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15210,2020-08-06 13:46:15,122,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15212,2020-08-06 13:50:07,132,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15219,2020-08-06 14:00:09,248,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15223,2020-08-06 14:06:54,443,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15224,2020-08-06 14:07:02,461,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15225,2020-08-06 14:07:22,497,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15226,2020-08-06 14:07:43,532,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15227,2020-08-06 14:08:03,568,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15228,2020-08-06 14:08:11,587,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15229,2020-08-06 14:08:21,605,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15230,2020-08-06 14:08:32,623,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15231,2020-08-06 14:08:40,644,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15234,2020-08-06 14:10:08,761,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15237,2020-08-06 14:12:26,865,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15238,2020-08-06 14:14:44,975,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15244,2020-08-06 14:20:08,1059,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15251,2020-08-06 14:30:10,1097,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15257,2020-08-06 14:39:16,1120,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15268,2020-08-06 14:50:09,1226,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15275,2020-08-06 15:00:08,1290,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15285,2020-08-06 15:10:11,1297,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15296,2020-08-06 15:20:10,1316,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15307,2020-08-06 15:30:09,1343,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15324,2020-08-06 15:40:10,1386,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15333,2020-08-06 15:50:09,1412,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15340,2020-08-06 16:00:10,1495,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
