,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
75750,2020-09-25 11:53:38,248,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75765,2020-09-25 11:56:01,276,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75766,2020-09-25 11:56:02,277,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75767,2020-09-25 11:56:47,300,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75769,2020-09-25 11:56:59,310,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75770,2020-09-25 11:57:07,319,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75772,2020-09-25 11:57:23,329,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75784,2020-09-25 12:00:09,386,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75787,2020-09-25 12:00:59,414,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75797,2020-09-25 12:02:42,460,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75820,2020-09-25 12:07:09,491,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75829,2020-09-25 12:09:08,498,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75844,2020-09-25 12:10:09,541,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75852,2020-09-25 12:11:56,555,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75856,2020-09-25 12:12:24,567,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75863,2020-09-25 12:14:04,574,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75866,2020-09-25 12:15:14,586,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75880,2020-09-25 12:20:09,775,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75884,2020-09-25 12:22:19,798,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75887,2020-09-25 12:24:38,808,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75910,2020-09-25 12:32:10,817,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75911,2020-09-25 12:32:19,819,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75914,2020-09-25 12:33:48,830,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75918,2020-09-25 12:36:00,866,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75934,2020-09-25 12:40:09,896,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75951,2020-09-25 12:50:09,1031,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75957,2020-09-25 12:54:03,1116,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75959,2020-09-25 12:54:24,1117,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75960,2020-09-25 12:54:57,1140,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75964,2020-09-25 12:57:35,1222,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76013,2020-09-25 13:07:55,1246,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76026,2020-09-25 13:10:08,1261,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76032,2020-09-25 13:15:15,1277,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76058,2020-09-25 13:27:37,1416,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76062,2020-09-25 13:30:09,1454,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76074,2020-09-25 13:36:33,1552,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76078,2020-09-25 13:39:32,1611,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76102,2020-09-25 13:50:08,1878,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76136,2020-09-25 14:00:06,2038,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76163,2020-09-25 14:05:35,2189,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76175,2020-09-25 14:10:07,2217,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76195,2020-09-25 14:20:07,2394,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76227,2020-09-25 14:30:06,2557,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76249,2020-09-25 14:40:08,2590,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76257,2020-09-25 14:44:34,2654,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76273,2020-09-25 14:50:07,2777,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76303,2020-09-25 15:00:09,3036,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76337,2020-09-25 15:10:07,3322,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76362,2020-09-25 15:20:08,3556,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76379,2020-09-25 15:30:06,3678,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76398,2020-09-25 15:40:06,3869,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76414,2020-09-25 15:50:07,3922,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76440,2020-09-25 16:00:07,4012,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76447,2020-09-25 16:04:37,4043,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76462,2020-09-25 16:10:07,4101,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76486,2020-09-25 16:20:09,4211,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76514,2020-09-25 16:30:08,4475,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76535,2020-09-25 16:40:08,4861,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76541,2020-09-25 16:43:41,4909,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76561,2020-09-25 16:50:07,4981,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76571,2020-09-25 16:51:43,5030,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
