,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
15050,2020-08-06 10:02:46,11,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15051,2020-08-06 10:02:47,13,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15052,2020-08-06 10:06:45,24,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15064,2020-08-06 10:19:13,120,27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15220,2020-08-06 14:00:11,130,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15221,2020-08-06 14:01:54,158,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15248,2020-08-06 14:24:18,165,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15252,2020-08-06 14:30:09,206,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15316,2020-08-06 15:36:09,4429,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15478,2020-08-06 18:10:07,6131,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15482,2020-08-06 18:15:10,6141,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15487,2020-08-06 18:17:17,6167,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15493,2020-08-06 18:20:06,6174,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15541,2020-08-06 19:50:07,6205,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15559,2020-08-06 20:20:07,8300,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15742,2020-08-07 09:40:08,7,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15750,2020-08-07 09:56:41,31,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15752,2020-08-07 09:58:00,40,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15794,2020-08-07 11:00:52,5134,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15795,2020-08-07 11:03:42,5196,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15796,2020-08-07 11:04:02,5203,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15844,2020-08-07 11:59:02,8071,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15970,2020-08-07 14:05:38,8083,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16571,2020-08-08 08:10:11,28,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16577,2020-08-08 08:13:53,35,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16666,2020-08-08 10:15:48,42,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16724,2020-08-08 10:58:17,57,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
