,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
20224,2020-08-12 14:16:27,25,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20363,2020-08-12 16:00:07,926,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20372,2020-08-12 16:10:05,1357,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20386,2020-08-12 16:20:07,1736,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20398,2020-08-12 16:30:05,2202,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20406,2020-08-12 16:35:25,2501,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20430,2020-08-12 16:50:05,2649,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20441,2020-08-12 17:00:06,2897,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20453,2020-08-12 17:10:06,3387,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20468,2020-08-12 17:20:06,3774,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20472,2020-08-12 17:22:57,3783,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20479,2020-08-12 17:30:05,3864,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20569,2020-08-12 18:40:05,3883,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20575,2020-08-12 18:43:43,3940,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20583,2020-08-12 18:50:05,3947,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20595,2020-08-12 19:00:08,4119,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20603,2020-08-12 19:10:06,4146,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20607,2020-08-12 19:10:39,4157,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20608,2020-08-12 19:11:48,4164,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20613,2020-08-12 19:15:00,4182,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20614,2020-08-12 19:15:22,4192,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20678,2020-08-12 20:29:54,4686,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20702,2020-08-12 21:00:06,4704,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20725,2020-08-12 21:30:04,4730,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20747,2020-08-12 22:10:05,4738,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20777,2020-08-12 23:20:06,4757,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20785,2020-08-12 23:39:31,4767,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20791,2020-08-12 23:50:06,4776,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20803,2020-08-13 00:20:05,7,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20812,2020-08-13 00:30:06,14,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20829,2020-08-13 01:30:07,22,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20831,2020-08-13 01:40:06,29,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20841,2020-08-13 02:20:06,36,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20843,2020-08-13 02:40:06,43,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20845,2020-08-13 02:50:05,53,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20848,2020-08-13 03:10:07,64,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20858,2020-08-13 04:00:06,97,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20861,2020-08-13 04:10:05,104,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20862,2020-08-13 04:20:06,111,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20935,2020-08-13 07:00:06,191,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20941,2020-08-13 07:10:05,209,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21054,2020-08-13 09:20:05,219,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21087,2020-08-13 09:48:07,233,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21088,2020-08-13 09:48:38,244,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21089,2020-08-13 09:49:19,318,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21090,2020-08-13 09:50:04,361,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21097,2020-08-13 09:52:19,393,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21110,2020-08-13 10:00:06,448,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21119,2020-08-13 10:01:48,466,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21137,2020-08-13 10:09:22,513,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21138,2020-08-13 10:10:04,530,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21154,2020-08-13 10:19:26,823,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21164,2020-08-13 10:21:24,833,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21178,2020-08-13 10:30:06,1306,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21190,2020-08-13 10:40:06,1512,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21204,2020-08-13 10:50:04,1727,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21223,2020-08-13 11:00:06,2018,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21241,2020-08-13 11:10:06,2039,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21256,2020-08-13 11:20:07,2071,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21277,2020-08-13 11:38:33,2287,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21278,2020-08-13 11:39:04,2295,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21279,2020-08-13 11:39:14,2306,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21280,2020-08-13 11:39:24,2313,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21340,2020-08-13 12:12:36,2712,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21348,2020-08-13 12:15:23,2720,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21350,2020-08-13 12:16:51,2734,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21351,2020-08-13 12:18:00,2748,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21352,2020-08-13 12:18:10,2755,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21363,2020-08-13 12:20:09,2783,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21367,2020-08-13 12:25:50,2898,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21368,2020-08-13 12:26:00,2906,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21369,2020-08-13 12:27:09,2916,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21377,2020-08-13 12:29:27,2925,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21378,2020-08-13 12:29:56,2934,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21383,2020-08-13 12:30:06,2945,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
