,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
16054,2020-08-07 15:29:08,7,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16055,2020-08-07 15:29:19,11,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16057,2020-08-07 15:29:48,20,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16075,2020-08-07 15:50:07,38,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19010,2020-08-11 15:43:06,17,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19011,2020-08-11 15:43:39,33,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19013,2020-08-11 15:43:52,45,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19044,2020-08-11 16:10:07,1544,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19058,2020-08-11 16:20:10,2040,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19070,2020-08-11 16:30:08,2073,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19078,2020-08-11 16:40:10,2089,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19089,2020-08-11 16:50:09,2096,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19098,2020-08-11 16:59:48,2420,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19099,2020-08-11 16:59:58,2427,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19105,2020-08-11 17:00:08,2434,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19108,2020-08-11 17:00:38,2448,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19109,2020-08-11 17:00:47,2449,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19116,2020-08-11 17:05:50,2466,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19685,2020-08-12 09:20:09,46,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19688,2020-08-12 09:22:31,66,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19690,2020-08-12 09:24:29,83,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19694,2020-08-12 09:26:47,110,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19695,2020-08-12 09:27:15,122,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19697,2020-08-12 09:27:25,138,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19698,2020-08-12 09:27:35,155,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19699,2020-08-12 09:27:45,172,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19709,2020-08-12 09:30:09,370,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19720,2020-08-12 09:40:07,975,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19731,2020-08-12 09:50:07,1687,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19745,2020-08-12 10:00:07,2285,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19757,2020-08-12 10:10:05,2787,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19774,2020-08-12 10:23:11,3371,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19785,2020-08-12 10:30:04,3390,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21061,2020-08-13 09:23:56,26,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21062,2020-08-13 09:24:15,33,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21063,2020-08-13 09:24:25,49,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21064,2020-08-13 09:24:39,65,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21065,2020-08-13 09:24:48,84,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21067,2020-08-13 09:30:08,494,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21080,2020-08-13 09:40:08,1179,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21092,2020-08-13 09:50:04,1738,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21114,2020-08-13 10:00:08,2225,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21136,2020-08-13 10:09:02,2698,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21162,2020-08-13 10:20:09,3015,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21167,2020-08-13 10:23:56,3190,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21168,2020-08-13 10:24:26,3205,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21169,2020-08-13 10:24:36,3208,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21244,2020-08-13 11:10:07,3217,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34877,2020-08-24 15:48:11,8,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34878,2020-08-24 15:48:46,22,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34879,2020-08-24 15:48:48,26,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34892,2020-08-24 15:54:50,68,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34898,2020-08-24 16:00:05,75,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34910,2020-08-24 16:10:05,99,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34922,2020-08-24 16:20:08,106,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34935,2020-08-24 16:30:07,151,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34975,2020-08-24 17:14:03,332,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
