,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
14560,2020-08-05 11:32:16,10,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14561,2020-08-05 11:32:20,20,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14562,2020-08-05 11:32:25,21,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14563,2020-08-05 11:32:43,28,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14564,2020-08-05 11:32:59,37,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14852,2020-08-05 17:16:23,5022,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14891,2020-08-05 18:48:47,7077,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17862,2020-08-09 18:26:25,4913,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17865,2020-08-09 18:40:09,4920,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17868,2020-08-09 18:41:11,4927,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17870,2020-08-09 18:52:58,4934,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18402,2020-08-10 17:50:55,5822,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18407,2020-08-10 17:56:41,5832,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18412,2020-08-10 18:00:08,5846,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18413,2020-08-10 18:02:40,5861,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18414,2020-08-10 18:02:53,5863,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18422,2020-08-10 18:10:10,5893,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18431,2020-08-10 18:21:30,5932,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18489,2020-08-10 19:50:11,5946,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18492,2020-08-10 19:55:07,5968,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18495,2020-08-10 20:00:15,6013,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18501,2020-08-10 20:10:11,6092,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18504,2020-08-10 20:20:08,6151,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18509,2020-08-10 20:30:11,6159,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18527,2020-08-10 21:20:11,6176,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18534,2020-08-10 21:50:11,6183,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18577,2020-08-11 07:59:41,244,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18623,2020-08-11 09:50:12,561,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18629,2020-08-11 09:57:51,589,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18633,2020-08-11 10:00:11,611,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18659,2020-08-11 10:40:09,671,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18662,2020-08-11 10:45:21,692,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18666,2020-08-11 10:50:09,699,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18684,2020-08-11 11:20:10,715,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18686,2020-08-11 11:21:56,731,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18687,2020-08-11 11:23:06,743,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18689,2020-08-11 11:25:39,755,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18691,2020-08-11 11:29:40,763,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18693,2020-08-11 11:30:09,779,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18696,2020-08-11 11:35:30,790,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18714,2020-08-11 12:00:08,808,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18728,2020-08-11 12:11:12,821,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18729,2020-08-11 12:12:59,832,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18748,2020-08-11 12:21:02,859,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18749,2020-08-11 12:22:24,866,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18753,2020-08-11 12:28:31,876,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18763,2020-08-11 12:37:17,885,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18852,2020-08-11 13:59:50,1071,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18875,2020-08-11 14:17:17,1078,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18920,2020-08-11 14:41:25,1088,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18926,2020-08-11 14:46:34,1182,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18931,2020-08-11 14:50:09,1191,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18949,2020-08-11 15:00:10,1297,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19179,2020-08-11 17:52:00,9659,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19193,2020-08-11 18:00:09,9666,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19236,2020-08-11 18:30:06,9691,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19250,2020-08-11 18:40:08,9713,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19257,2020-08-11 18:49:39,9728,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19267,2020-08-11 18:52:55,9736,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19275,2020-08-11 19:00:10,9743,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19313,2020-08-11 19:40:09,10012,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19320,2020-08-11 19:49:49,10074,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19579,2020-08-12 07:42:30,217,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19597,2020-08-12 07:50:07,224,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19606,2020-08-12 07:55:25,234,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19611,2020-08-12 08:00:07,253,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19632,2020-08-12 08:20:08,276,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19644,2020-08-12 08:30:07,356,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19651,2020-08-12 08:39:58,419,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19659,2020-08-12 08:50:07,608,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19666,2020-08-12 09:00:07,695,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19714,2020-08-12 09:33:35,719,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19715,2020-08-12 09:36:15,730,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19725,2020-08-12 09:45:53,768,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19727,2020-08-12 09:49:29,805,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19744,2020-08-12 10:00:08,851,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19799,2020-08-12 10:40:07,919,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19823,2020-08-12 10:50:08,926,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19838,2020-08-12 10:55:37,935,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19849,2020-08-12 11:00:07,1009,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19868,2020-08-12 11:10:06,1088,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19888,2020-08-12 11:20:07,1095,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19906,2020-08-12 11:30:08,1192,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19961,2020-08-12 11:56:42,1261,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19975,2020-08-12 12:00:09,1289,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19988,2020-08-12 12:10:08,1315,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20014,2020-08-12 12:18:19,1322,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20016,2020-08-12 12:18:24,1333,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20018,2020-08-12 12:18:32,1335,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20025,2020-08-12 12:20:07,1354,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20040,2020-08-12 12:28:55,1452,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20041,2020-08-12 12:30:07,1459,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20072,2020-08-12 12:50:07,1470,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20089,2020-08-12 13:00:08,1486,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20093,2020-08-12 13:02:50,1495,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20095,2020-08-12 13:04:58,1510,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20140,2020-08-12 13:27:21,1535,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20141,2020-08-12 13:28:09,1542,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20171,2020-08-12 13:40:13,1648,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20186,2020-08-12 13:47:07,1707,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20191,2020-08-12 13:50:08,1716,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20220,2020-08-12 14:10:07,1744,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20616,2020-08-12 19:15:58,4481,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20629,2020-08-12 19:35:54,4521,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20634,2020-08-12 19:40:10,4548,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20638,2020-08-12 19:45:37,4592,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20645,2020-08-12 19:50:09,4625,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20946,2020-08-13 07:13:12,42,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20952,2020-08-13 07:24:00,49,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20956,2020-08-13 07:30:09,81,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20963,2020-08-13 07:35:39,89,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20967,2020-08-13 07:40:09,112,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20977,2020-08-13 07:50:14,188,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20984,2020-08-13 07:55:21,202,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20992,2020-08-13 08:10:09,210,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21005,2020-08-13 08:27:53,219,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21006,2020-08-13 08:28:24,231,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21011,2020-08-13 08:30:08,240,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21023,2020-08-13 08:40:09,311,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21031,2020-08-13 08:50:09,414,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21034,2020-08-13 08:51:50,478,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21037,2020-08-13 08:57:33,521,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21094,2020-08-13 09:50:08,650,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21113,2020-08-13 10:00:10,684,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21139,2020-08-13 10:10:07,788,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21159,2020-08-13 10:20:09,832,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21163,2020-08-13 10:20:46,846,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21177,2020-08-13 10:30:08,923,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21195,2020-08-13 10:40:52,930,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21217,2020-08-13 10:59:27,953,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21242,2020-08-13 11:10:08,1006,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21251,2020-08-13 11:16:12,1059,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21254,2020-08-13 11:20:08,1077,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21259,2020-08-13 11:21:07,1084,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21265,2020-08-13 11:30:08,1091,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21284,2020-08-13 11:40:08,1105,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21287,2020-08-13 11:41:16,1114,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21301,2020-08-13 11:52:53,1129,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21302,2020-08-13 11:53:38,1137,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21309,2020-08-13 11:59:34,1144,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21334,2020-08-13 12:10:09,1174,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21345,2020-08-13 12:14:55,1197,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21353,2020-08-13 12:19:40,1236,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21360,2020-08-13 12:20:09,1244,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21385,2020-08-13 12:30:08,1273,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21394,2020-08-13 12:35:24,1290,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21427,2020-08-13 12:50:09,1313,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21439,2020-08-13 12:56:08,1320,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21445,2020-08-13 12:57:38,1327,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21452,2020-08-13 13:00:09,1334,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21455,2020-08-13 13:00:45,1344,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21479,2020-08-13 13:10:07,1351,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21491,2020-08-13 13:18:39,1378,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21497,2020-08-13 13:20:08,1395,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21502,2020-08-13 13:22:26,1460,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21516,2020-08-13 13:30:10,1498,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21529,2020-08-13 13:40:11,1523,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21538,2020-08-13 13:44:12,1572,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21544,2020-08-13 13:50:08,1580,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21553,2020-08-13 13:57:08,1597,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21604,2020-08-13 14:30:09,1611,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21612,2020-08-13 14:35:26,1621,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21641,2020-08-13 14:50:08,1631,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21652,2020-08-13 15:00:08,1684,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21664,2020-08-13 15:10:08,1824,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21876,2020-08-13 17:36:42,6401,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21890,2020-08-13 17:48:38,7204,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22035,2020-08-13 19:30:08,9979,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22040,2020-08-13 19:33:44,9986,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22041,2020-08-13 19:37:54,10012,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22042,2020-08-13 19:39:19,10019,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22069,2020-08-13 20:06:28,10044,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22077,2020-08-13 20:10:08,10074,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22083,2020-08-13 20:10:37,10094,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22089,2020-08-13 20:16:28,10110,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22095,2020-08-13 20:20:08,10152,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22110,2020-08-13 20:40:08,10282,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22114,2020-08-13 20:50:08,10301,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22119,2020-08-13 20:56:01,10308,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22123,2020-08-13 21:00:09,10356,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22147,2020-08-13 21:33:50,10548,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22153,2020-08-13 21:38:35,10555,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22156,2020-08-13 21:40:10,10579,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22162,2020-08-13 21:41:20,10588,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22167,2020-08-13 21:44:29,10601,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22307,2020-08-14 06:23:18,54,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23360,2020-08-14 18:00:13,10494,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23460,2020-08-14 18:40:12,10508,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23507,2020-08-14 19:00:12,10571,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23511,2020-08-14 19:00:36,10586,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23513,2020-08-14 19:06:24,10594,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23522,2020-08-14 19:10:10,10602,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23600,2020-08-14 20:20:09,10761,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23642,2020-08-14 21:04:43,10769,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23898,2020-08-15 09:10:09,8,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23925,2020-08-15 09:30:09,45,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23931,2020-08-15 09:40:09,55,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23941,2020-08-15 09:50:08,133,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23955,2020-08-15 10:00:09,194,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23974,2020-08-15 10:10:11,250,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23981,2020-08-15 10:13:16,268,98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24623,2020-08-15 18:02:38,10646,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24663,2020-08-15 18:34:38,11876,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24710,2020-08-15 19:14:42,12046,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24979,2020-08-16 08:14:19,7,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24988,2020-08-16 08:20:11,76,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24991,2020-08-16 08:30:09,140,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24996,2020-08-16 08:33:41,147,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25000,2020-08-16 08:40:10,164,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25011,2020-08-16 08:47:50,171,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25015,2020-08-16 08:50:09,178,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25040,2020-08-16 09:11:55,204,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25045,2020-08-16 09:19:09,221,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25049,2020-08-16 09:20:08,237,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25117,2020-08-16 09:50:10,291,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25129,2020-08-16 09:55:50,298,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25140,2020-08-16 10:00:09,322,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25146,2020-08-16 10:05:23,333,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25152,2020-08-16 10:10:09,349,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25155,2020-08-16 10:10:37,364,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25165,2020-08-16 10:16:46,390,58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25471,2020-08-16 14:05:36,956,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25476,2020-08-16 14:10:08,972,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25982,2020-08-16 21:35:31,8547,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25997,2020-08-16 22:11:49,8570,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25998,2020-08-16 22:20:06,8605,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26006,2020-08-16 22:39:09,8621,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26010,2020-08-16 22:57:47,8628,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26144,2020-08-17 07:17:05,157,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26152,2020-08-17 07:20:06,165,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26159,2020-08-17 07:30:05,172,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26164,2020-08-17 07:33:09,197,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26173,2020-08-17 07:40:07,218,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26181,2020-08-17 07:45:45,227,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26191,2020-08-17 07:50:05,235,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26201,2020-08-17 08:00:05,331,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26202,2020-08-17 08:01:59,377,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26209,2020-08-17 08:05:52,384,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26223,2020-08-17 08:10:05,393,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26229,2020-08-17 08:10:37,403,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26244,2020-08-17 08:16:38,432,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26260,2020-08-17 08:20:11,447,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26261,2020-08-17 08:20:29,454,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26708,2020-08-17 14:10:07,1024,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26719,2020-08-17 14:20:07,1045,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
