,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
13873,2020-08-02 16:47:40,257,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15293,2020-08-06 15:18:24,7,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15297,2020-08-06 15:20:10,14,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15312,2020-08-06 15:31:20,42,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15313,2020-08-06 15:32:05,49,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15317,2020-08-06 15:37:59,57,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15334,2020-08-06 15:50:09,65,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15347,2020-08-06 16:08:09,77,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15354,2020-08-06 16:10:06,84,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15380,2020-08-06 16:38:18,117,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15402,2020-08-06 16:50:10,124,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15714,2020-08-07 08:28:54,458,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15715,2020-08-07 08:30:05,473,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15720,2020-08-07 08:40:07,898,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15721,2020-08-07 08:47:37,1369,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15732,2020-08-07 09:27:59,1911,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15885,2020-08-07 12:29:56,2845,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15945,2020-08-07 13:39:47,2872,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15955,2020-08-07 13:45:52,2887,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15969,2020-08-07 14:05:28,2896,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15973,2020-08-07 14:10:06,2903,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15978,2020-08-07 14:18:12,2917,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16312,2020-08-07 20:01:25,2926,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16598,2020-08-08 08:40:07,32,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16658,2020-08-08 10:10:06,99,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16661,2020-08-08 10:11:18,188,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16662,2020-08-08 10:11:28,206,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16663,2020-08-08 10:11:39,212,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16665,2020-08-08 10:15:14,219,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16667,2020-08-08 10:16:23,226,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16668,2020-08-08 10:19:48,235,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16726,2020-08-08 10:59:34,355,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16736,2020-08-08 11:07:45,403,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16737,2020-08-08 11:07:54,414,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16738,2020-08-08 11:08:04,418,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16739,2020-08-08 11:08:15,427,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
