,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
14611,2020-08-05 12:39:42,1022,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14623,2020-08-05 12:53:03,80,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14624,2020-08-05 12:53:06,87,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14625,2020-08-05 12:53:09,90,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14627,2020-08-05 12:54:48,125,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14628,2020-08-05 12:54:51,128,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14629,2020-08-05 13:00:06,139,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14632,2020-08-05 13:10:05,176,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14642,2020-08-05 13:20:07,249,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14648,2020-08-05 13:21:45,256,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14650,2020-08-05 13:23:10,280,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14670,2020-08-05 13:43:17,314,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14687,2020-08-05 14:00:07,321,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14692,2020-08-05 14:10:06,387,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14713,2020-08-05 14:25:50,1090,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14719,2020-08-05 14:30:13,1220,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14725,2020-08-05 14:40:10,1742,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14732,2020-08-05 14:48:27,1757,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14733,2020-08-05 14:48:40,1765,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
