,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
15935,2020-08-07 13:30:10,17,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15936,2020-08-07 13:31:10,24,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15938,2020-08-07 13:31:50,31,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15943,2020-08-07 13:35:22,169,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15951,2020-08-07 13:40:42,179,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16305,2020-08-07 19:59:02,189,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16394,2020-08-07 22:30:07,198,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16578,2020-08-08 08:20:06,8,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17961,2020-08-10 06:10:11,10,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17963,2020-08-10 06:20:09,41,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17967,2020-08-10 06:30:10,311,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17969,2020-08-10 06:40:11,915,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17972,2020-08-10 06:50:09,1275,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17974,2020-08-10 07:00:10,1370,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17977,2020-08-10 07:10:13,1822,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17981,2020-08-10 07:20:13,2330,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18083,2020-08-10 11:05:26,2355,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18084,2020-08-10 11:07:30,2362,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18087,2020-08-10 11:10:14,2369,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18257,2020-08-10 14:50:15,2386,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18269,2020-08-10 15:20:10,2417,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18272,2020-08-10 15:30:09,2434,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18356,2020-08-10 17:17:47,2493,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18376,2020-08-10 17:30:10,2512,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18392,2020-08-10 17:40:12,2528,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18399,2020-08-10 17:50:11,2547,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19458,2020-08-11 23:10:05,11,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
