,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
14462,2020-08-05 09:38:51,292,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14474,2020-08-05 09:54:51,8,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14475,2020-08-05 09:56:29,21,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14792,2020-08-05 16:00:09,81,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14807,2020-08-05 16:10:10,95,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14813,2020-08-05 16:20:09,103,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14842,2020-08-05 17:04:20,253,97,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14863,2020-08-05 17:46:04,271,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14888,2020-08-05 18:40:10,783,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14892,2020-08-05 18:50:11,804,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14946,2020-08-05 22:59:00,811,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14947,2020-08-05 23:00:10,819,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14951,2020-08-05 23:43:15,876,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14961,2020-08-06 00:54:50,7,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14977,2020-08-06 06:16:35,253,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14978,2020-08-06 06:24:09,426,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14980,2020-08-06 06:47:35,476,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14985,2020-08-06 07:00:10,483,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14991,2020-08-06 07:38:50,1026,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14992,2020-08-06 07:40:09,1036,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14998,2020-08-06 07:56:27,1159,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,2020-08-06 07:59:27,1168,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15006,2020-08-06 08:10:09,1194,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15022,2020-08-06 09:10:10,1204,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15041,2020-08-06 09:47:09,1220,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15044,2020-08-06 09:53:04,1383,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15046,2020-08-06 10:00:11,1499,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15055,2020-08-06 10:09:59,1641,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15065,2020-08-06 10:20:10,1651,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15069,2020-08-06 10:30:08,1658,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15078,2020-08-06 10:42:32,1665,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15098,2020-08-06 11:10:09,1681,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15135,2020-08-06 11:50:11,2407,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15147,2020-08-06 12:10:08,3140,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15159,2020-08-06 12:21:40,3213,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15163,2020-08-06 12:26:34,3324,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15164,2020-08-06 12:27:03,3347,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15165,2020-08-06 12:27:13,3365,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15166,2020-08-06 12:27:23,3382,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15171,2020-08-06 12:31:39,3665,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15173,2020-08-06 12:37:32,3718,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15178,2020-08-06 12:42:55,3726,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15179,2020-08-06 12:46:41,3734,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15183,2020-08-06 12:50:11,3830,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15188,2020-08-06 12:55:06,4067,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15193,2020-08-06 13:00:11,4076,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15199,2020-08-06 13:10:11,4084,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
