,client_time,step,battery_low,is_charge,tag_battery_low,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12
15965,2020-08-07 14:03:00,18,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15966,2020-08-07 14:03:19,26,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15967,2020-08-07 14:04:10,37,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15968,2020-08-07 14:04:30,48,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15974,2020-08-07 14:11:27,55,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15976,2020-08-07 14:14:26,83,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15977,2020-08-07 14:16:54,90,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15980,2020-08-07 14:19:15,105,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15987,2020-08-07 14:27:30,112,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15990,2020-08-07 14:30:06,133,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15997,2020-08-07 14:40:06,156,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16032,2020-08-07 15:18:20,362,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16035,2020-08-07 15:20:07,522,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16053,2020-08-07 15:28:32,1317,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16068,2020-08-07 15:40:06,2188,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16081,2020-08-07 16:00:11,2857,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16090,2020-08-07 16:10:08,3409,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16096,2020-08-07 16:15:11,3598,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16145,2020-08-07 17:00:11,3608,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16149,2020-08-07 17:04:13,3826,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16152,2020-08-07 17:07:10,3861,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16155,2020-08-07 17:10:05,3869,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16351,2020-08-07 20:59:40,15,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16378,2020-08-07 21:50:07,78,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16509,2020-08-08 06:33:59,120,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16657,2020-08-08 10:10:07,538,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16664,2020-08-08 10:15:02,622,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16696,2020-08-08 10:42:21,2568,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16718,2020-08-08 10:53:42,3420,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16735,2020-08-08 11:04:02,3710,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16765,2020-08-08 11:24:44,4361,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16786,2020-08-08 11:55:14,4397,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16820,2020-08-08 12:21:44,4426,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16884,2020-08-08 13:20:04,4460,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16896,2020-08-08 13:30:08,4548,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16913,2020-08-08 13:41:41,4576,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16923,2020-08-08 13:55:20,4592,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16969,2020-08-08 14:46:52,4634,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16988,2020-08-08 15:06:40,4661,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17007,2020-08-08 15:38:31,4888,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17016,2020-08-08 15:45:02,4899,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17029,2020-08-08 16:07:42,4929,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17057,2020-08-08 16:58:06,4941,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17079,2020-08-08 17:20:21,5133,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17081,2020-08-08 17:23:20,5140,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17163,2020-08-08 19:00:09,42,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
